id,node_id,hub_id,span,span2hub,direction,type
2623,ZW1282,ZW0001,30,38430,外圈,主线
2624,ZW1283,ZW0001,30,38460,外圈,主线
2625,ZW1284,ZW0001,30,38490,外圈,主线
2626,ZW1285,ZW0001,30,38520,外圈,主线
2627,ZW1286,ZW0001,30,38550,外圈,主线
2628,ZW1287,ZW0001,30,38580,外圈,主线
2629,ZW1288,ZW0001,30,38610,外圈,主线
2630,ZW1289,ZW0001,30,38640,外圈,主线
2631,ZW1290,ZW0001,30,38670,外圈,主线
2632,ZW1291,ZW0001,30,38700,外圈,主线
2633,ZW1292,ZW0001,30,38730,外圈,主线
2634,ZW1293,ZW0001,30,38760,外圈,主线
2635,ZW1294,ZW0001,30,38790,外圈,主线
2636,ZW1295,ZW0001,30,38820,外圈,主线
2637,ZW1296,ZW0001,30,38850,外圈,主线
2638,ZW1297,ZW0001,30,38880,外圈,主线
2639,ZW1298,ZW0001,30,38910,外圈,主线
2640,ZW1299,ZW0001,30,38940,外圈,主线
2641,ZW1300,ZW0001,30,38970,外圈,主线
2642,ZW1301,ZW0001,30,39000,外圈,主线
2643,ZW1302,ZW0001,30,39030,外圈,主线
2644,ZW1303,ZW0001,30,39060,外圈,主线
2645,ZW1304,ZW0001,30,39090,外圈,主线
2646,ZW1305,ZW0001,30,39120,外圈,主线
2647,ZW1306,ZW0001,30,39150,外圈,主线
2648,ZW1307,ZW0001,30,39180,外圈,主线
2649,ZW1308,ZW0001,30,39210,外圈,主线
2650,ZW0001,,0,39210,外圈,主线-主线
2651,仙霞路出口00,仙霞路出口02,10,10,内圈,匝道
2652,仙霞路出口01,仙霞路出口02,10,20,内圈,匝道
2653,仙霞路出口02,仙霞路出口02,10,30,内圈,匝道
2654,ZW0456,仙霞路出口00,0,30,内圈,主线-匝道
2655,仙霞路进口00,仙霞路进口00,10,10,外圈,匝道
2656,仙霞路进口01,仙霞路进口00,10,20,外圈,匝道
2657,仙霞路进口02,仙霞路进口00,10,30,外圈,匝道
2658,仙霞路进口00,ZW0429,0,30,外圈,匝道-主线
2659,共BD001,共BD001,10,10,内圈,匝道
2660,共BD002,共BD001,10,20,内圈,匝道
2661,共BD003,共BD001,10,30,内圈,匝道
2662,共BD004,共BD001,10,40,内圈,匝道
2663,共BD005,共BD001,10,50,内圈,匝道
2664,共BD006,共BD001,10,60,内圈,匝道
2665,共BD007,共BD001,10,70,内圈,匝道
2666,共BD008,共BD001,10,80,内圈,匝道
2667,共BD009,共BD001,10,90,内圈,匝道
2668,共BD010,共BD001,10,100,内圈,匝道
2669,共BD011,共BD001,10,110,内圈,匝道
2670,共BD012,共BD001,10,120,内圈,匝道
2671,共BD013,共BD001,10,130,内圈,匝道
2672,共BD014,共BD001,10,140,内圈,匝道
2673,共BD015,共BD001,10,150,内圈,匝道
2674,共BD016,共BD001,10,160,内圈,匝道
2675,共BD017,共BD001,10,170,内圈,匝道
2676,共BD018,共BD001,10,180,内圈,匝道
2677,共BD019,共BD001,10,190,内圈,匝道
2678,共BD020,共BD001,10,200,内圈,匝道
2679,共BD021,共BD001,10,210,内圈,匝道
2680,共BD022,共BD001,10,220,内圈,匝道
2681,共BD023,共BD001,10,230,内圈,匝道
2682,共BD024,共BD001,10,240,内圈,匝道
2683,共BD025,共BD001,10,250,内圈,匝道
2684,共BD026,共BD001,10,260,内圈,匝道
2685,共BD027,共BD001,10,270,内圈,匝道
2686,共BD028,共BD001,10,280,内圈,匝道
2687,共BD029,共BD001,10,290,内圈,匝道
2688,共BD030,共BD001,10,300,内圈,匝道
2689,共BD031,共BD001,10,310,内圈,匝道
2690,共BD032,共BD001,10,320,内圈,匝道
2691,共BD033,共BD001,10,330,内圈,匝道
2692,共BD034,共BD001,10,340,内圈,匝道
2693,共BD035,共BD001,10,350,内圈,匝道
2694,共BD036,共BD001,10,360,内圈,匝道
2695,共BD001,共ND008,0,360,内圈,匝道-主线
2696,共BX001,共BX001,10,10,外圈,匝道
2697,共BX002,共BX001,10,20,外圈,匝道
2698,共BX003,共BX001,10,30,外圈,匝道
2699,共BX004,共BX001,10,40,外圈,匝道
2700,共BX005,共BX001,10,50,外圈,匝道
2701,共BX006,共BX001,10,60,外圈,匝道
2702,共BX007,共BX001,10,70,外圈,匝道
2703,共BX008,共BX001,10,80,外圈,匝道
2704,共BX009,共BX001,10,90,外圈,匝道
2705,共BX010,共BX001,10,100,外圈,匝道
2706,共BX011,共BX001,10,110,外圈,匝道
2707,共BX012,共BX001,10,120,外圈,匝道
2708,共BX013,共BX001,10,130,外圈,匝道
2709,共BX014,共BX001,10,140,外圈,匝道
2710,共BX015,共BX001,10,150,外圈,匝道
2711,共BX016,共BX001,10,160,外圈,匝道
2712,共BX017,共BX001,10,170,外圈,匝道
2713,共BX018,共BX001,10,180,外圈,匝道
2714,共BX019,共BX001,10,190,外圈,匝道
2715,共BX020,共BX001,10,200,外圈,匝道
2716,共BX021,共BX001,10,210,外圈,匝道
2717,共BX022,共BX001,10,220,外圈,匝道
2718,共BX023,共BX001,10,230,外圈,匝道
2719,共BX024,共BX001,10,240,外圈,匝道
2720,共BX025,共BX001,10,250,外圈,匝道
2721,共BX026,共BX001,10,260,外圈,匝道
2722,共BX027,共BX001,10,270,外圈,匝道
2723,共BX028,共BX001,10,280,外圈,匝道
2724,共BX029,共BX001,10,290,外圈,匝道
2725,共BX030,共BX001,10,300,外圈,匝道
2726,共BX031,共BX001,10,310,外圈,匝道
2727,共BX032,共BX001,10,320,外圈,匝道
2728,共BX033,共BX001,10,330,外圈,匝道
2729,共BX034,共BX001,10,340,外圈,匝道
2730,共BX035,共BX001,10,350,外圈,匝道
2731,共BX036,共BX001,10,360,外圈,匝道
2732,共BX037,共BX001,10,370,外圈,匝道
2733,共BX038,共BX001,10,380,外圈,匝道
2734,共BX039,共BX001,10,390,外圈,匝道
2735,共BX040,共BX001,10,400,外圈,匝道
2736,共BX041,共BX001,10,410,外圈,匝道
2737,共BX042,共BX001,10,420,外圈,匝道
2738,共BX001,ZW0919,0,420,外圈,匝道-主线
2739,共DB001,共DB040,10,10,外圈,匝道
2740,共DB002,共DB040,10,20,外圈,匝道
2741,共DB003,共DB040,10,30,外圈,匝道
2742,共DB004,共DB040,10,40,外圈,匝道
2743,共DB005,共DB040,10,50,外圈,匝道
2744,共DB006,共DB040,10,60,外圈,匝道
2745,共DB007,共DB040,10,70,外圈,匝道
2746,共DB008,共DB040,10,80,外圈,匝道
2747,共DB009,共DB040,10,90,外圈,匝道
2748,共DB010,共DB040,10,100,外圈,匝道
2749,共DB011,共DB040,10,110,外圈,匝道
2750,共DB012,共DB040,10,120,外圈,匝道
2751,共DB013,共DB040,10,130,外圈,匝道
2752,共DB014,共DB040,10,140,外圈,匝道
2753,共DB015,共DB040,10,150,外圈,匝道
2754,共DB016,共DB040,10,160,外圈,匝道
2755,共DB017,共DB040,10,170,外圈,匝道
2756,共DB018,共DB040,10,180,外圈,匝道
2757,共DB019,共DB040,10,190,外圈,匝道
2758,共DB020,共DB040,10,200,外圈,匝道
2759,共DB021,共DB040,10,210,外圈,匝道
2760,共DB022,共DB040,10,220,外圈,匝道
2761,共DB023,共DB040,10,230,外圈,匝道
2762,共DB024,共DB040,10,240,外圈,匝道
2763,共DB025,共DB040,10,250,外圈,匝道
2764,共DB026,共DB040,10,260,外圈,匝道
2765,共DB027,共DB040,10,270,外圈,匝道
2766,共DB028,共DB040,10,280,外圈,匝道
2767,共DB029,共DB040,10,290,外圈,匝道
2768,共DB030,共DB040,10,300,外圈,匝道
2769,共DB031,共DB040,10,310,外圈,匝道
2770,共DB032,共DB040,10,320,外圈,匝道
2771,共DB033,共DB040,10,330,外圈,匝道
2772,共DB034,共DB040,10,340,外圈,匝道
2773,共DB035,共DB040,10,350,外圈,匝道
2774,共DB036,共DB040,10,360,外圈,匝道
2775,共DB037,共DB040,10,370,外圈,匝道
2776,共DB038,共DB040,10,380,外圈,匝道
2777,共DB039,共DB040,10,390,外圈,匝道
2778,共DB040,共DB040,10,400,外圈,匝道
2779,ZW0930,共DB001,0,400,外圈,主线-匝道
2780,共DN001,共DN015,10,10,外圈,匝道
2781,共DN002,共DN015,10,20,外圈,匝道
2782,共DN003,共DN015,10,30,外圈,匝道
2783,共DN004,共DN015,10,40,外圈,匝道
2784,共DN005,共DN015,10,50,外圈,匝道
2785,共DN006,共DN015,10,60,外圈,匝道
2786,共DN007,共DN015,10,70,外圈,匝道
2787,共DN008,共DN015,10,80,外圈,匝道
2788,共DN009,共DN015,10,90,外圈,匝道
2789,共DN010,共DN015,10,100,外圈,匝道
2790,共DN011,共DN015,10,110,外圈,匝道
2791,共DN012,共DN015,10,120,外圈,匝道
2792,共DN013,共DN015,10,130,外圈,匝道
2793,共DN014,共DN015,10,140,外圈,匝道
2794,共DN015,共DN015,10,150,外圈,匝道
2795,ZW0919,共DN001,0,150,外圈,主线-匝道
2796,共ND001,共ND001,10,10,内圈,匝道
2797,共ND002,共ND001,10,20,内圈,匝道
2798,共ND003,共ND001,10,30,内圈,匝道
2799,共ND004,共ND001,10,40,内圈,匝道
2800,共ND005,共ND001,10,50,内圈,匝道
2801,共ND006,共ND001,10,60,内圈,匝道
2802,共ND007,共ND001,10,70,内圈,匝道
2803,共ND008,共ND001,10,80,内圈,匝道
2804,共ND009,共ND001,10,90,内圈,匝道
2805,共ND010,共ND001,10,100,内圈,匝道
2806,共ND011,共ND001,10,110,内圈,匝道
2807,共ND012,共ND001,10,120,内圈,匝道
2808,共ND013,共ND001,10,130,内圈,匝道
2809,共ND014,共ND001,10,140,内圈,匝道
2810,共ND015,共ND001,10,150,内圈,匝道
2811,共ND016,共ND001,10,160,内圈,匝道
2812,共ND017,共ND001,10,170,内圈,匝道
2813,共ND018,共ND001,10,180,内圈,匝道
2814,共ND019,共ND001,10,190,内圈,匝道
2815,共ND020,共ND001,10,200,内圈,匝道
2816,共ND021,共ND001,10,210,内圈,匝道
2817,共ND022,共ND001,10,220,内圈,匝道
2818,共ND023,共ND001,10,230,内圈,匝道
2819,共ND024,共ND001,10,240,内圈,匝道
2820,共ND025,共ND001,10,250,内圈,匝道
2821,共ND026,共ND001,10,260,内圈,匝道
2822,共ND027,共ND001,10,270,内圈,匝道
2823,共ND028,共ND001,10,280,内圈,匝道
2824,共ND029,共ND001,10,290,内圈,匝道
2825,共ND030,共ND001,10,300,内圈,匝道
2826,共ND031,共ND001,10,310,内圈,匝道
2827,共ND032,共ND001,10,320,内圈,匝道
2828,共ND033,共ND001,10,330,内圈,匝道
2829,共ND034,共ND001,10,340,内圈,匝道
2830,共ND035,共ND001,10,350,内圈,匝道
2831,共ND036,共ND001,10,360,内圈,匝道
2832,共ND037,共ND001,10,370,内圈,匝道
2833,共ND038,共ND001,10,380,内圈,匝道
2834,共ND001,ZN0930,0,380,内圈,匝道-主线
2835,共NX001,共NX024,10,10,外圈,匝道
2836,共NX002,共NX024,10,20,外圈,匝道
2837,共NX003,共NX024,10,30,外圈,匝道
2838,共NX004,共NX024,10,40,外圈,匝道
2839,共NX005,共NX024,10,50,外圈,匝道
2840,共NX006,共NX024,10,60,外圈,匝道
2841,共NX007,共NX024,10,70,外圈,匝道
2842,共NX008,共NX024,10,80,外圈,匝道
2843,共NX009,共NX024,10,90,外圈,匝道
2844,共NX010,共NX024,10,100,外圈,匝道
2845,共NX011,共NX024,10,110,外圈,匝道
2846,共NX012,共NX024,10,120,外圈,匝道
2847,共NX013,共NX024,10,130,外圈,匝道
2848,共NX014,共NX024,10,140,外圈,匝道
2849,共NX015,共NX024,10,150,外圈,匝道
2850,共NX016,共NX024,10,160,外圈,匝道
2851,共NX017,共NX024,10,170,外圈,匝道
2852,共NX018,共NX024,10,180,外圈,匝道
2853,共NX019,共NX024,10,190,外圈,匝道
2854,共NX020,共NX024,10,200,外圈,匝道
2855,共NX021,共NX024,10,210,外圈,匝道
2856,共NX022,共NX024,10,220,外圈,匝道
2857,共NX023,共NX024,10,230,外圈,匝道
2858,共NX024,共NX024,10,240,外圈,匝道
2859,共ND012,共NX001,0,240,外圈,主线-匝道
2860,共XB001,共XB001,10,10,内圈,匝道
2861,共XB002,共XB001,10,20,内圈,匝道
2862,共XB003,共XB001,10,30,内圈,匝道
2863,共XB004,共XB001,10,40,内圈,匝道
2864,共XB005,共XB001,10,50,内圈,匝道
2865,共XB006,共XB001,10,60,内圈,匝道
2866,共XB007,共XB001,10,70,内圈,匝道
2867,共XB008,共XB001,10,80,内圈,匝道
2868,共XB009,共XB001,10,90,内圈,匝道
2869,共XB010,共XB001,10,100,内圈,匝道
2870,共XB011,共XB001,10,110,内圈,匝道
2871,共XB012,共XB001,10,120,内圈,匝道
2872,共XB013,共XB001,10,130,内圈,匝道
2873,共XB014,共XB001,10,140,内圈,匝道
2874,共XB015,共XB001,10,150,内圈,匝道
2875,共XB016,共XB001,10,160,内圈,匝道
2876,共XB017,共XB001,10,170,内圈,匝道
2877,共XB018,共XB001,10,180,内圈,匝道
2878,共XB019,共XB001,10,190,内圈,匝道
2879,共XB020,共XB001,10,200,内圈,匝道
2880,共XB021,共XB001,10,210,内圈,匝道
2881,共XB022,共XB001,10,220,内圈,匝道
2882,共XB023,共XB001,10,230,内圈,匝道
2883,共XB024,共XB001,10,240,内圈,匝道
2884,共XB025,共XB001,10,250,内圈,匝道
2885,共XB026,共XB001,10,260,内圈,匝道
2886,共XB001,共XN006,0,260,内圈,匝道-主线
2887,共XN001,共XN034,10,10,内圈,匝道
2888,共XN002,共XN034,10,20,内圈,匝道
2889,共XN003,共XN034,10,30,内圈,匝道
2890,共XN004,共XN034,10,40,内圈,匝道
2891,共XN005,共XN034,10,50,内圈,匝道
2892,共XN006,共XN034,10,60,内圈,匝道
2893,共XN007,共XN034,10,70,内圈,匝道
2894,共XN008,共XN034,10,80,内圈,匝道
2895,共XN009,共XN034,10,90,内圈,匝道
2896,共XN010,共XN034,10,100,内圈,匝道
2897,共XN011,共XN034,10,110,内圈,匝道
2898,共XN012,共XN034,10,120,内圈,匝道
2899,共XN013,共XN034,10,130,内圈,匝道
2900,共XN014,共XN034,10,140,内圈,匝道
2901,共XN015,共XN034,10,150,内圈,匝道
2902,共XN016,共XN034,10,160,内圈,匝道
2903,共XN017,共XN034,10,170,内圈,匝道
2904,共XN018,共XN034,10,180,内圈,匝道
2905,共XN019,共XN034,10,190,内圈,匝道
2906,共XN020,共XN034,10,200,内圈,匝道
2907,共XN021,共XN034,10,210,内圈,匝道
2908,共XN022,共XN034,10,220,内圈,匝道
2909,共XN023,共XN034,10,230,内圈,匝道
2910,共XN024,共XN034,10,240,内圈,匝道
2911,共XN025,共XN034,10,250,内圈,匝道
2912,共XN026,共XN034,10,260,内圈,匝道
2913,共XN027,共XN034,10,270,内圈,匝道
2914,共XN028,共XN034,10,280,内圈,匝道
2915,共XN029,共XN034,10,290,内圈,匝道
2916,共XN030,共XN034,10,300,内圈,匝道
2917,共XN031,共XN034,10,310,内圈,匝道
2918,共XN032,共XN034,10,320,内圈,匝道
2919,共XN033,共XN034,10,330,内圈,匝道
2920,共XN034,共XN034,10,340,内圈,匝道
2921,ZN0913,共XN001,0,340,内圈,主线-匝道
2922,军BN001,军BN001,10,10,内圈,匝道
2923,军BN002,军BN001,10,20,内圈,匝道
2924,军BN003,军BN001,10,30,内圈,匝道
2925,军BN004,军BN001,10,40,内圈,匝道
2926,军BN005,军BN001,10,50,内圈,匝道
2927,军BN006,军BN001,10,60,内圈,匝道
2928,军BN007,军BN001,10,70,内圈,匝道
2929,军BN008,军BN001,10,80,内圈,匝道
2930,军BN009,军BN001,10,90,内圈,匝道
2931,军BN010,军BN001,10,100,内圈,匝道
2932,军BN011,军BN001,10,110,内圈,匝道
2933,军BN012,军BN001,10,120,内圈,匝道
2934,军BN013,军BN001,10,130,内圈,匝道
2935,军BN014,军BN001,10,140,内圈,匝道
2936,军BN015,军BN001,10,150,内圈,匝道
2937,军BN016,军BN001,10,160,内圈,匝道
2938,军BN017,军BN001,10,170,内圈,匝道
2939,军BN018,军BN001,10,180,内圈,匝道
2940,军BN019,军BN001,10,190,内圈,匝道
2941,军BN020,军BN001,10,200,内圈,匝道
2942,军BN021,军BN001,10,210,内圈,匝道
2943,军BN022,军BN001,10,220,内圈,匝道
2944,军BN001,ZN1233,0,220,内圈,匝道-主线
2945,军MZ001,军MZ001,10,10,外圈,匝道
2946,军MZ002,军MZ001,10,20,外圈,匝道
2947,军MZ003,军MZ001,10,30,外圈,匝道
2948,军MZ004,军MZ001,10,40,外圈,匝道
2949,军MZ005,军MZ001,10,50,外圈,匝道
2950,军MZ006,军MZ001,10,60,外圈,匝道
2951,军MZ007,军MZ001,10,70,外圈,匝道
2952,军MZ008,军MZ001,10,80,外圈,匝道
2953,军MZ009,军MZ001,10,90,外圈,匝道
2954,军MZ010,军MZ001,10,100,外圈,匝道
2955,军MZ011,军MZ001,10,110,外圈,匝道
2956,军MZ012,军MZ001,10,120,外圈,匝道
2957,军MZ013,军MZ001,10,130,外圈,匝道
2958,军MZ014,军MZ001,10,140,外圈,匝道
2959,军MZ015,军MZ001,10,150,外圈,匝道
2960,军MZ016,军MZ001,10,160,外圈,匝道
2961,军MZ017,军MZ001,10,170,外圈,匝道
2962,军MZ018,军MZ001,10,180,外圈,匝道
2963,军MZ019,军MZ001,10,190,外圈,匝道
2964,军MZ020,军MZ001,10,200,外圈,匝道
2965,军MZ021,军MZ001,10,210,外圈,匝道
2966,军MZ022,军MZ001,10,220,外圈,匝道
2967,军MZ023,军MZ001,10,230,外圈,匝道
2968,军MZ024,军MZ001,10,240,外圈,匝道
2969,军MZ025,军MZ001,10,250,外圈,匝道
2970,军MZ026,军MZ001,10,260,外圈,匝道
2971,军MZ027,军MZ001,10,270,外圈,匝道
2972,军MZ028,军MZ001,10,280,外圈,匝道
2973,军MZ029,军MZ001,10,290,外圈,匝道
2974,军MZ030,军MZ001,10,300,外圈,匝道
2975,军MZ031,军MZ001,10,310,外圈,匝道
2976,军MZ032,军MZ001,10,320,外圈,匝道
2977,军MZ033,军MZ001,10,330,外圈,匝道
2978,军MZ034,军MZ001,10,340,外圈,匝道
2979,军MZ001,ZW1213;ZW1213,0,340,外圈,匝道-主线
2980,军XB001,军XB001,10,10,外圈,匝道
2981,军XB002,军XB001,10,20,外圈,匝道
2982,军XB003,军XB001,10,30,外圈,匝道
2983,军XB004,军XB001,10,40,外圈,匝道
2984,军XB005,军XB001,10,50,外圈,匝道
2985,军XB006,军XB001,10,60,外圈,匝道
2986,军XB007,军XB001,10,70,外圈,匝道
2987,军XB008,军XB001,10,80,外圈,匝道
2988,军XB009,军XB001,10,90,外圈,匝道
2989,军XB010,军XB001,10,100,外圈,匝道
2990,军XB011,军XB001,10,110,外圈,匝道
2991,军XB012,军XB001,10,120,外圈,匝道
2992,军XB013,军XB001,10,130,外圈,匝道
2993,军XB014,军XB001,10,140,外圈,匝道
2994,军XB015,军XB001,10,150,外圈,匝道
2995,军XB016,军XB001,10,160,外圈,匝道
2996,军XB017,军XB001,10,170,外圈,匝道
2997,军XB018,军XB001,10,180,外圈,匝道
2998,军XB019,军XB001,10,190,外圈,匝道
2999,军XB020,军XB001,10,200,外圈,匝道
3000,军XB021,军XB001,10,210,外圈,匝道
3001,军XB022,军XB001,10,220,外圈,匝道
3002,军XB023,军XB001,10,230,外圈,匝道
3003,军XB001,军ZX024,0,230,外圈,匝道-主线
3004,军XZ001,军XZ035,10,10,外圈,匝道
3005,军XZ002,军XZ035,10,20,外圈,匝道
3006,军XZ003,军XZ035,10,30,外圈,匝道
3007,军XZ004,军XZ035,10,40,外圈,匝道
3008,军XZ005,军XZ035,10,50,外圈,匝道
3009,军XZ006,军XZ035,10,60,外圈,匝道
3010,军XZ007,军XZ035,10,70,外圈,匝道
3011,军XZ008,军XZ035,10,80,外圈,匝道
3012,军XZ009,军XZ035,10,90,外圈,匝道
3013,军XZ010,军XZ035,10,100,外圈,匝道
3014,军XZ011,军XZ035,10,110,外圈,匝道
3015,军XZ012,军XZ035,10,120,外圈,匝道
3016,军XZ013,军XZ035,10,130,外圈,匝道
3017,军XZ014,军XZ035,10,140,外圈,匝道
3018,军XZ015,军XZ035,10,150,外圈,匝道
3019,军XZ016,军XZ035,10,160,外圈,匝道
3020,军XZ017,军XZ035,10,170,外圈,匝道
3021,军XZ018,军XZ035,10,180,外圈,匝道
3022,军XZ019,军XZ035,10,190,外圈,匝道
3023,军XZ020,军XZ035,10,200,外圈,匝道
3024,军XZ021,军XZ035,10,210,外圈,匝道
3025,军XZ022,军XZ035,10,220,外圈,匝道
3026,军XZ023,军XZ035,10,230,外圈,匝道
3027,军XZ024,军XZ035,10,240,外圈,匝道
3028,军XZ025,军XZ035,10,250,外圈,匝道
3029,军XZ026,军XZ035,10,260,外圈,匝道
3030,军XZ027,军XZ035,10,270,外圈,匝道
3031,军XZ028,军XZ035,10,280,外圈,匝道
3032,军XZ029,军XZ035,10,290,外圈,匝道
3033,军XZ030,军XZ035,10,300,外圈,匝道
3034,军XZ031,军XZ035,10,310,外圈,匝道
3035,军XZ032,军XZ035,10,320,外圈,匝道
3036,军XZ033,军XZ035,10,330,外圈,匝道
3037,军XZ034,军XZ035,10,340,外圈,匝道
3038,军XZ035,军XZ035,10,350,外圈,匝道
3039,军MZ013,军XZ001,0,350,外圈,主线-匝道
3040,军ZM001,军ZM031,10,10,外圈,匝道
3041,军ZM002,军ZM031,10,20,外圈,匝道
3042,军ZM003,军ZM031,10,30,外圈,匝道
3043,军ZM004,军ZM031,10,40,外圈,匝道
3044,军ZM005,军ZM031,10,50,外圈,匝道
3045,军ZM006,军ZM031,10,60,外圈,匝道
3046,军ZM007,军ZM031,10,70,外圈,匝道
3047,军ZM008,军ZM031,10,80,外圈,匝道
3048,军ZM009,军ZM031,10,90,外圈,匝道
3049,军ZM010,军ZM031,10,100,外圈,匝道
3050,军ZM011,军ZM031,10,110,外圈,匝道
3051,军ZM012,军ZM031,10,120,外圈,匝道
3052,军ZM013,军ZM031,10,130,外圈,匝道
3053,军ZM014,军ZM031,10,140,外圈,匝道
3054,军ZM015,军ZM031,10,150,外圈,匝道
3055,军ZM016,军ZM031,10,160,外圈,匝道
3056,军ZM017,军ZM031,10,170,外圈,匝道
3057,军ZM018,军ZM031,10,180,外圈,匝道
3058,军ZM019,军ZM031,10,190,外圈,匝道
3059,军ZM020,军ZM031,10,200,外圈,匝道
3060,军ZM021,军ZM031,10,210,外圈,匝道
3061,军ZM022,军ZM031,10,220,外圈,匝道
3062,军ZM023,军ZM031,10,230,外圈,匝道
3063,军ZM024,军ZM031,10,240,外圈,匝道
3064,军ZM025,军ZM031,10,250,外圈,匝道
3065,军ZM026,军ZM031,10,260,外圈,匝道
3066,军ZM027,军ZM031,10,270,外圈,匝道
3067,军ZM028,军ZM031,10,280,外圈,匝道
3068,军ZM029,军ZM031,10,290,外圈,匝道
3069,军ZM030,军ZM031,10,300,外圈,匝道
3070,军ZM031,军ZM031,10,310,外圈,匝道
3071,ZW1228,军ZM001,0,310,外圈,主线-匝道
3072,军ZX001,军ZX038,10,10,内圈,匝道
3073,军ZX002,军ZX038,10,20,内圈,匝道
3074,军ZX003,军ZX038,10,30,内圈,匝道
3075,军ZX004,军ZX038,10,40,内圈,匝道
3076,军ZX005,军ZX038,10,50,内圈,匝道
3077,军ZX006,军ZX038,10,60,内圈,匝道
3078,军ZX007,军ZX038,10,70,内圈,匝道
3079,军ZX008,军ZX038,10,80,内圈,匝道
3080,军ZX009,军ZX038,10,90,内圈,匝道
3081,军ZX010,军ZX038,10,100,内圈,匝道
3082,军ZX011,军ZX038,10,110,内圈,匝道
3083,军ZX012,军ZX038,10,120,内圈,匝道
3084,军ZX013,军ZX038,10,130,内圈,匝道
3085,军ZX014,军ZX038,10,140,内圈,匝道
3086,军ZX015,军ZX038,10,150,内圈,匝道
3087,军ZX016,军ZX038,10,160,内圈,匝道
3088,军ZX017,军ZX038,10,170,内圈,匝道
3089,军ZX018,军ZX038,10,180,内圈,匝道
3090,军ZX019,军ZX038,10,190,内圈,匝道
3091,军ZX020,军ZX038,10,200,内圈,匝道
3092,军ZX021,军ZX038,10,210,内圈,匝道
3093,军ZX022,军ZX038,10,220,内圈,匝道
3094,军ZX023,军ZX038,10,230,内圈,匝道
3095,军ZX024,军ZX038,10,240,内圈,匝道
3096,军ZX025,军ZX038,10,250,内圈,匝道
3097,军ZX026,军ZX038,10,260,内圈,匝道
3098,军ZX027,军ZX038,10,270,内圈,匝道
3099,军ZX028,军ZX038,10,280,内圈,匝道
3100,军ZX029,军ZX038,10,290,内圈,匝道
3101,军ZX030,军ZX038,10,300,内圈,匝道
3102,军ZX031,军ZX038,10,310,内圈,匝道
3103,军ZX032,军ZX038,10,320,内圈,匝道
3104,军ZX033,军ZX038,10,330,内圈,匝道
3105,军ZX034,军ZX038,10,340,内圈,匝道
3106,军ZX035,军ZX038,10,350,内圈,匝道
3107,军ZX036,军ZX038,10,360,内圈,匝道
3108,军ZX037,军ZX038,10,370,内圈,匝道
3109,军ZX038,军ZX038,10,380,内圈,匝道
3110,ZN1213;ZN1213,军ZX001,0,380,内圈,主线-匝道
3111,原WX001,原WX011,10,10,外圈,匝道
3112,原WX002,原WX011,10,20,外圈,匝道
3113,原WX003,原WX011,10,30,外圈,匝道
3114,原WX004,原WX011,10,40,外圈,匝道
3115,原WX005,原WX011,10,50,外圈,匝道
3116,原WX006,原WX011,10,60,外圈,匝道
3117,原WX007,原WX011,10,70,外圈,匝道
3118,原WX008,原WX011,10,80,外圈,匝道
3119,原WX009,原WX011,10,90,外圈,匝道
3120,原WX010,原WX011,10,100,外圈,匝道
3121,原WX011,原WX011,10,110,外圈,匝道
3122,ZW0889,原WX001,0,110,外圈,主线-匝道
3123,古NS001,古NS001,10,10,内圈,匝道
3124,古NS002,古NS001,10,20,内圈,匝道
3125,古NS003,古NS001,10,30,内圈,匝道
3126,古NS004,古NS001,10,40,内圈,匝道
3127,古NS005,古NS001,10,50,内圈,匝道
3128,古NS006,古NS001,10,60,内圈,匝道
3129,古NS001,ZN0759,0,60,内圈,匝道-主线
3130,古NX001,古NX006,10,10,内圈,匝道
3131,古NX002,古NX006,10,20,内圈,匝道
3132,古NX003,古NX006,10,30,内圈,匝道
3133,古NX004,古NX006,10,40,内圈,匝道
3134,古NX005,古NX006,10,50,内圈,匝道
3135,古NX006,古NX006,10,60,内圈,匝道
3136,ZN0719,古NX001,0,60,内圈,主线-匝道
3137,吴中路内圈出口00,吴中路内圈出口02,10,10,内圈,匝道
3138,吴中路内圈出口01,吴中路内圈出口02,10,20,内圈,匝道
3139,吴中路内圈出口02,吴中路内圈出口02,10,30,内圈,匝道
3140,ZN0272,吴中路内圈出口00,0,30,内圈,主线-匝道
3141,吴中路内圈进口00,吴中路内圈进口00,10,10,内圈,匝道
3142,吴中路内圈进口01,吴中路内圈进口00,10,20,内圈,匝道
3143,吴中路内圈进口02,吴中路内圈进口00,10,30,内圈,匝道
3144,吴中路内圈进口00,ZN0315,0,30,内圈,匝道-主线
3145,吴中路外圈出口00,吴中路外圈出口02,10,10,外圈,匝道
3146,吴中路外圈出口01,吴中路外圈出口02,10,20,外圈,匝道
3147,吴中路外圈出口02,吴中路外圈出口02,10,30,外圈,匝道
3148,ZW0316,吴中路外圈出口00,0,30,外圈,主线-匝道
3149,吴中路外圈进口00,吴中路外圈进口00,10,10,外圈,匝道
3150,吴中路外圈进口01,吴中路外圈进口00,10,20,外圈,匝道
3151,吴中路外圈进口02,吴中路外圈进口00,10,30,外圈,匝道
3152,吴中路外圈进口03,吴中路外圈进口00,10,40,外圈,匝道
3153,吴中路外圈进口00,ZW0274,0,40,外圈,匝道-主线
3154,周NX001,周NX012,10,10,内圈,匝道
